condition: 1 = control,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist
1,4,3,1,41,,1,,40,,0.222949722,0.414,0.023926733,0.014123032,,,3.058221767,,,2,,0.22662398,0.414,0.018849876,0.00758678,,,3.058221767
1,4,3,1,42,,1,,41,,0.231233319,0.46,0.041616563,0.039229146,,,3.070650807,,,2,,0.216980353,0.46,0.026273975,0.022188736,,,3.070650807
1,4,3,1,43,,1,,42,,0.211670907,0.414,0.006241468,0.000601262,,,3.085773871,,,2,,0.200710814,0.368,0.029299216,0.029568622,,,3.085773871
1,4,3,1,44,,1,,43,,0.217304454,0.46,0.056103439,0.048546655,,,3.266971752,,,2,,0.218417115,0.46,0.024151297,0.01901162,,,3.266971752
1,4,3,1,45,,1,,44,,0.23985271,0.46,0.02038148,0.014793734,,,3.252691259,,,2,,0.226586907,0.506,-0.005200689,-0.015296578,,,3.252691259
1,4,3,1,46,,1,,45,,0.228741869,0.46,0.018111545,0.006863136,,,3.17633254,,,2,,0.209620046,0.414,0.021298163,0.020417027,,,3.17633254
1,4,3,1,47,,1,,46,,0.219188521,0.46,0.023505747,0.026871229,,,3.161642674,,,2,,0.223260066,0.414,0.034029674,0.025371772,,,3.161642674
1,4,3,1,48,,1,,47,,0.233580677,0.414,0.014167439,0.007889171,,,3.070650807,,,2,,0.22195239,0.414,0.011458787,-0.004380018,,,3.070650807
1,4,3,1,49,,1,,48,,0.227660529,0.368,0.011937622,0.014586563,,,2.966910911,,,2,,0.199542536,0.322,0.017577217,0.02097329,,,2.966910911
1,4,3,1,50,,1,,49,,0.219060545,0.414,0.013001917,0.009222141,,,3.048519702,,,2,,0.206579118,0.368,0.01719752,0.019879098,,,3.048519702
1,4,3,1,51,,1,,50,,0.211838018,0.414,0.023874353,0.029717466,,,2.966910911,,,2,,0.193927783,0.368,0.022165624,0.017707217,,,2.966910911
1,4,3,1,52,,1,,51,,0.207370201,0.414,0.037059556,0.039324111,,,2.875643985,,,2,,0.204581436,0.414,0.006175548,0.001689118,,,2.875643985
1,4,3,1,53,,1,,52,,0.219301848,0.414,0.02035286,0.027883667,,,2.966910911,,,2,,0.197020453,0.368,0.027809365,0.02605357,,,2.966910911
1,4,3,1,54,,1,,53,,0.21991505,0.414,0.01528047,0.009471723,,,3.070650807,,,2,,0.206571271,0.414,0.02160766,0.017165034,,,3.070650807
1,4,3,1,55,,1,,54,,0.200557367,0.46,0.028370682,0.027104874,,,3.058221767,,,2,,0.19960726,0.414,0.020030443,0.02097725,,,3.058221767
1,4,3,1,56,,1,,55,,0.207449215,0.506,0.02916963,0.030092172,,,3.17633254,,,2,,0.209543769,0.46,0.018415985,0.009471423,,,3.17633254
1,4,3,1,57,,1,,56,,0.219730988,0.414,0.019532291,0.02236952,,,3.103551576,,,2,,0.206983628,0.414,0.002090318,-0.01010149,,,3.103551576
1,4,3,1,58,,1,,57,,0.222539211,0.46,0.014148063,0.007771441,,,3.034605801,,,2,,0.199801968,0.368,0.018076436,0.019231268,,,3.034605801
1,4,3,1,59,,1,,58,,0.196597853,0.414,0.008758319,0.013840764,,,2.945437208,,,2,,0.18549561,0.414,0.018530997,0.019510561,,,2.945437208
1,4,3,1,60,,1,,59,,0.202515309,0.368,-0.002964992,-0.001759745,,,2.814658828,,,2,,0.206955178,0.368,0.0127138,0.008682967,,,2.814658828
1,4,3,1,61,,1,,60,,0.188943783,0.368,0.016366619,0.012233757,,,2.814658828,,,2,,0.195952265,0.322,0.004612484,0.004473983,,,2.814658828
1,4,3,2,2,,1,,1,,0.176730058,0.414,0.006943831,0.002518961,,,2.58256312,,,2,,0.166397009,0.368,0.030483002,0.026653931,,,2.58256312
1,4,3,2,3,,1,,2,,0.18157397,0.46,0.0080415,0.00692432,,,2.674337355,,,2,,0.177375481,0.368,0.017165287,0.010888974,,,2.674337355
1,4,3,2,4,,1,,3,,0.176110384,0.414,0.006503509,0.001890774,,,2.499286348,,,2,,0.168659395,0.368,0.02349465,0.016791316,,,2.499286348
1,4,3,2,5,,1,,4,,0.174232477,0.414,0.006399562,0.000864454,,,2.590743574,,,2,,0.180013929,0.368,0.003997714,-2.71E-05,,,2.590743574
1,4,3,2,6,,1,,5,,0.193357562,0.506,-0.013868135,-0.023201605,,,2.590743574,,,2,,0.179148974,0.322,0.034375976,0.027862804,,,2.590743574
1,4,3,2,7,,1,,6,,0.196057524,0.46,-0.005058806,-0.009230896,,,2.865323774,,,2,,0.169866729,0.368,0.002745969,-2.74E-06,,,2.865323774
1,4,3,2,8,,1,,7,,0.163435285,0.552,-0.064253386,-0.065630249,,,2.590743574,,,2,,0.160670751,0.368,0.010861971,0.001775516,,,2.590743574
1,4,3,2,9,,1,,8,,0.165258297,0.414,-0.002559547,-0.010503642,,,2.499286348,,,2,,0.161356026,0.322,0.004131301,0.002296353,,,2.499286348
1,4,3,2,10,,1,,9,,0.180100813,0.414,0.027931393,0.023442428,,,2.499286348,,,2,,0.175754165,0.368,0.027666122,0.021509631,,,2.499286348
1,4,3,2,11,,1,,10,,0.176025554,0.368,-0.007372652,-0.009339674,,,2.490805542,,,2,,0.168379802,0.368,0.018322895,0.013518423,,,2.490805542
1,4,3,2,12,,1,,11,,0.174893646,0.414,0.02588964,0.022676483,,,2.307348308,,,2,,0.165515592,0.368,0.018779003,0.021130364,,,2.307348308
1,4,3,2,13,,1,,12,,0.168903721,0.368,-0.003643414,-0.005122095,,,2.301839311,,,2,,0.166086695,0.322,0.021787971,0.021571194,,,2.301839311
1,4,3,2,14,,1,,13,,0.179858131,0.414,0.027166252,0.029938105,,,2.499286348,,,2,,0.17378156,0.368,0.037214397,0.03861115,,,2.499286348
1,4,3,2,15,,1,,14,,0.185282551,0.46,0.032706698,0.040323776,,,2.407870477,,,2,,0.181678474,0.368,0.038798264,0.039483734,,,2.407870477
1,4,3,2,16,,1,,15,,0.191860248,0.46,0.026279149,0.025805721,,,2.490805542,,,2,,0.184469768,0.322,0.044454092,0.047164507,,,2.490805542
1,4,3,2,17,,1,,16,,0.175872206,0.414,0.04370696,0.042660878,,,2.58256312,,,2,,0.174257264,0.368,0.027388229,0.026020519,,,2.58256312
1,4,3,2,18,,1,,17,,0.177914565,0.368,0.011268733,0.00942637,,,2.784425311,,,2,,0.173468295,0.322,0.047072814,0.044111372,,,2.784425311
1,4,3,2,19,,1,,18,,0.174218086,0.414,0.035655616,0.034191235,,,2.966910911,,,2,,0.165760005,0.322,0.000918328,0.008937905,,,2.966910911
1,4,3,2,20,,1,,19,,0.182620723,0.276,0.006943217,0.003809838,,,3.133407154,,,2,,0.176755306,0.276,0.028833613,0.022773778,,,3.133407154
1,4,3,2,21,,1,,20,,0.181935303,0.368,0.017830186,0.012736097,,,3.220000064,,,2,,0.183516174,0.368,0.006730978,0.001436988,,,3.220000064
1,4,3,2,22,,1,,21,,0.190622231,0.322,0.028067476,0.017600153,,,3.128000063,,,2,,0.19424858,0.322,0.025047358,0.019917093,,,3.128000063
1,4,3,2,23,,1,,22,,0.175716972,0.368,0.021237263,0.017894678,,,3.221314082,,,2,,0.171627005,0.322,0.006639455,0.003234031,,,3.221314082
1,4,3,2,24,,1,,23,,0.185328403,0.322,0.005621889,-0.000225356,,,3.128000063,,,2,,0.163944192,0.322,0.019475837,0.020024346,,,3.128000063
1,4,3,2,25,,1,,24,,0.173136446,0.368,0.033877677,0.033842539,,,3.129352711,,,2,,0.174193858,0.322,0.029906268,0.026722353,,,3.129352711
1,4,3,2,26,,1,,25,,0.165544124,0.322,-0.008668851,-0.011326707,,,2.944000059,,,2,,0.163814806,0.276,0.015914324,0.011024582,,,2.944000059
1,4,3,2,27,,1,,26,,0.178947715,0.368,0.014049896,0.011607857,,,2.852000057,,,2,,0.164251755,0.322,0.027659454,0.024847215,,,2.852000057
1,4,3,2,28,,1,,27,,0.172023569,0.322,0.020652509,0.019286246,,,2.853483542,,,2,,0.167014692,0.276,0.01710476,0.015320674,,,2.853483542
1,4,3,2,29,,1,,28,,0.16378041,0.276,0.003231955,0.005683585,,,2.857929377,,,2,,0.153609412,0.276,0.007894109,0.003207761,,,2.857929377
1,4,3,2,30,,1,,29,,0.173851112,0.322,-0.0015231,-0.002423617,,,2.956909256,,,2,,0.179763989,0.276,0.024288306,0.019683525,,,2.956909256
1,4,3,2,31,,1,,30,,0.181389769,0.322,0.023672473,0.025028536,,,2.857929377,,,2,,0.182470372,0.322,0.018698925,0.016377465,,,2.857929377
1,4,3,2,32,,1,,31,,0.18072472,0.368,0.010481336,0.007227145,,,3.048519702,,,2,,0.180673166,0.322,0.01909473,0.015971519,,,3.048519702
1,4,3,2,33,,1,,32,,0.182313059,0.322,0.027112193,0.024827809,,,3.23180699,,,2,,0.183859684,0.322,0.042914378,0.045157036,,,3.23180699
1,4,3,2,34,,1,,33,,0.169435717,0.276,0.001613897,0.002858166,,,3.415170928,,,2,,0.168626363,0.276,0.012069465,0.011712029,,,3.415170928
1,4,3,2,35,,1,,34,,0.187782776,0.368,0.015947929,0.013605238,,,3.515315134,,,2,,0.188804582,0.322,0.013598046,0.006424517,,,3.515315134
1,4,3,2,36,,1,,35,,0.20178939,0.368,0.023603564,0.019871312,,,3.343791926,,,2,,0.199435688,0.368,0.031059227,0.037624246,,,3.343791926
1,4,3,2,37,,1,,36,,0.19157044,0.368,0.016073758,0.014935034,,,3.32348017,,,2,,0.180552456,0.368,0.004365152,0.000948395,,,3.32348017
1,4,3,2,38,,1,,37,,0.178747192,0.322,0.009840198,0.007355119,,,3.23180699,,,2,,0.180264232,0.322,0.017704772,0.014818572,,,3.23180699
1,4,3,2,39,,1,,38,,0.187217909,0.322,0.029075097,0.030997748,,,3.32348017,,,2,,0.181301787,0.322,0.005886945,0.0018837,,,3.32348017
1,4,3,2,40,,1,,39,,0.185407109,0.322,0.02695683,0.022859214,,,3.133407154,,,2,,0.174893936,0.276,0.035542199,0.03467815,,,3.133407154
1,4,3,2,41,,1,,40,,0.184606678,0.322,0.020405829,0.016627691,,,3.058221767,,,2,,0.177599965,0.322,0.036899975,0.035028503,,,3.058221767
1,4,3,2,42,,1,,41,,0.184203228,0.322,0.034546816,0.022585625,,,3.070650807,,,2,,0.180962301,0.322,0.007072401,0.00134648,,,3.070650807
1,4,3,2,43,,1,,42,,0.189194737,0.322,0.031054847,0.026700138,,,3.085773871,,,2,,0.181279669,0.322,0.024658222,0.022618137,,,3.085773871
1,4,3,2,44,,1,,43,,0.210050568,0.322,0.029654796,0.021763523,,,3.266971752,,,2,,0.218018638,0.322,0.000488383,-0.008307212,,,3.266971752
1,4,3,2,45,,1,,44,,0.191251473,0.368,0.024044119,0.018930126,,,3.252691259,,,2,,0.182759224,0.322,0.030409052,0.027844317,,,3.252691259
1,4,3,2,46,,1,,45,,0.186582486,0.414,0.007921482,-0.000425112,,,3.17633254,,,2,,0.190993457,0.368,0.015650512,0.008057551,,,3.17633254
1,4,3,2,47,,1,,46,,0.187165123,0.368,0.030433985,0.029861698,,,3.161642674,,,2,,0.175730026,0.322,0.003416928,-0.000358342,,,3.161642674
1,4,3,2,48,,1,,47,,0.184791606,0.368,0.014914418,0.01122532,,,3.070650807,,,2,,0.177546401,0.322,0.023861543,0.016500601,,,3.070650807
1,4,3,2,49,,1,,48,,0.17167812,0.322,0.018760964,0.015557858,,,2.966910911,,,2,,0.167230814,0.276,0.008032393,0.009472818,,,2.966910911
1,4,3,2,50,,1,,49,,0.182548108,0.368,0.034022459,0.033787348,,,3.048519702,,,2,,0.1770196,0.322,0.040850271,0.040547335,,,3.048519702
1,4,3,2,51,,1,,50,,0.173887653,0.368,-0.001257171,-0.001267611,,,2.966910911,,,2,,0.17475053,0.276,0.015248597,0.011686508,,,2.966910911
1,4,3,2,52,,1,,51,,0.18475507,0.368,0.02853376,0.025986349,,,2.875643985,,,2,,0.171985788,0.276,0.026374948,0.024543304,,,2.875643985
1,4,3,2,53,,1,,52,,0.187521279,0.368,0.026665541,0.022645538,,,2.966910911,,,2,,0.18771557,0.368,0.010279221,0.00765897,,,2.966910911
1,4,3,2,54,,1,,53,,0.193350916,0.322,0.011856783,0.00682991,,,3.070650807,,,2,,0.182670666,0.322,0.028792024,0.029982331,,,3.070650807
1,4,3,2,55,,1,,54,,0.190548872,0.322,0.015295891,0.011998495,,,3.058221767,,,2,,0.183961476,0.368,-0.000972841,-0.003006001,,,3.058221767
1,4,3,2,56,,1,,55,,0.194042009,0.322,0.018764657,0.012956582,,,3.17633254,,,2,,0.180197604,0.322,0.017520402,0.015053874,,,3.17633254
1,4,3,2,57,,1,,56,,0.186970098,0.23,0.042562038,0.041896297,,,3.103551576,,,2,,0.195405016,0.276,0.00882353,0.004746066,,,3.103551576
1,4,3,2,58,,1,,57,,0.18352065,0.276,0.015574267,0.013785414,,,3.034605801,,,2,,0.174978031,0.276,0.002583386,-0.002437236,,,3.034605801
1,4,3,2,59,,1,,58,,0.181922401,0.46,-0.035403844,-0.010914407,,,2.945437208,,,2,,0.18398691,0.368,-0.007384869,0.010045233,,,2.945437208
1,4,3,2,60,,1,,59,,0.182574738,0.46,-0.049379244,-0.004879112,,,2.814658828,,,2,,0.18453372,0.414,-0.014526498,0.011689168,,,2.814658828
1,4,3,2,61,,1,,60,,0.203871435,0.276,0.006812188,0.006497105,,,2.814658828,,,2,,0.199084582,0.276,0.009736516,0.00861609,,,2.814658828
1,4,4,1,2,,1,,1,,0.173103934,0.322,0.017741118,0.019060905,,,3.515315134,,,2,,0.187946493,0.23,0.023354296,0.027916043,,,3.515315134
1,4,4,1,3,,1,,2,,0.17808942,0.368,0.025078628,0.026438129,,,3.048519702,,,2,,0.181184966,0.276,0.00909115,0.005384299,,,3.048519702
1,4,4,1,4,,1,,3,,0.178212548,0.368,0.02626696,0.026078021,,,2.590743574,,,2,,0.191397267,0.322,0.021828708,0.024302645,,,2.590743574
1,4,4,1,5,,1,,4,,0.186296022,0.368,0.011190524,0.015232813,,,1.769655369,,,2,,0.203844075,0.276,0.014048701,0.014050543,,,1.769655369
1,4,4,1,6,,1,,5,,0.172098842,0.322,0.013230326,0.010940294,,,2.20991588,,,2,,0.177071702,0.23,0.020276915,0.012380266,,,2.20991588
1,4,4,1,7,,1,,6,,0.179021758,0.276,0.030162157,0.031342287,,,2.301839311,,,2,,0.162630732,0.23,0.036537623,0.035420266,,,2.301839311
1,4,4,1,8,,1,,7,,0.182023248,0.276,0.01502829,0.013353933,,,1.757657567,,,2,,0.195547872,0.322,0.030838656,0.012756227,,,1.757657567
1,4,4,1,9,,1,,8,,0.172214406,0.368,0.020774215,0.007277467,,,2.026089871,,,2,,0.151254678,0.276,0.037335795,0.012947961,,,2.026089871
1,4,4,1,10,,1,,9,,0.19621777,0.276,0.037202669,0.039606844,,,2.300000046,,,2,,0.190567049,0.322,0.008459487,0.01963188,,,2.300000046
1,4,4,1,11,,1,,10,,0.177342515,0.276,0.013780158,0.017617859,,,2.300000046,,,2,,0.172064021,0.23,0.020828409,0.028311435,,,2.300000046
1,4,4,1,12,,1,,11,,0.174461087,0.23,0.025823755,0.024337534,,,2.300000046,,,2,,0.186193687,0.322,0.028598847,0.032450844,,,2.300000046
1,4,4,1,13,,1,,12,,0.172642235,0.368,0.005811307,0.005191507,,,2.576000052,,,2,,0.170340861,0.276,0.000163628,-0.000861357,,,2.576000052
1,4,4,1,14,,1,,13,,0.191593868,0.276,0.021451601,0.016969197,,,2.668000053,,,2,,0.188764201,0.276,0.033654056,0.036384288,,,2.668000053
1,4,4,1,15,,1,,14,,0.177300804,0.414,0.025557333,0.028117415,,,2.307348308,,,2,,0.181492987,0.322,0.012289992,0.001760497,,,2.307348308
1,4,4,1,16,,1,,15,,0.176997621,0.414,0.038329337,0.039107964,,,2.215653447,,,2,,0.174652013,0.276,0.009849686,0.010693821,,,2.215653447
1,4,4,1,17,,1,,16,,0.178205611,0.46,0.01081222,0.004691593,,,2.577642385,,,2,,0.166419455,0.276,0.033974616,0.018553616,,,2.577642385
1,4,4,1,18,,1,,17,,0.174909225,0.368,0.031750446,0.007800646,,,2.669585789,,,2,,0.150727008,0.276,0.027041594,0.005132587,,,2.669585789
1,4,4,1,19,,1,,18,,0.194261086,0.46,0.003679356,0.013373093,,,2.316500856,,,2,,0.213777714,0.276,0.014497941,0.008642199,,,2.316500856
1,4,4,1,20,,1,,19,,0.188315815,0.414,-0.000651513,0.000650599,,,1.951614755,,,2,,0.193085056,0.276,0.024936443,0.025494316,,,1.951614755
1,4,4,1,21,,1,,20,,0.179447431,0.276,0.009943371,0.010862489,,,1.786316917,,,2,,0.176158358,0.322,0.013432918,0.008443843,,,1.786316917
1,4,4,1,22,,1,,21,,0.198411781,0.368,0.026503388,0.028028316,,,1.769655369,,,2,,0.186955192,0.276,0.051386501,0.05532129,,,1.769655369
1,4,4,1,23,,1,,22,,0.184075166,0.322,0.022490357,0.019855426,,,2.042731545,,,2,,0.177687373,0.23,0.022787221,0.018865129,,,2.042731545
1,4,4,1,24,,1,,23,,0.184073256,0.368,0.024729625,0.022929254,,,2.307348308,,,2,,0.195985031,0.276,0.030948555,0.027279223,,,2.307348308
1,4,4,1,25,,1,,24,,0.194335699,0.368,0.00931829,0.003388385,,,2.399066533,,,2,,0.202181099,0.276,0.026983902,0.020888824,,,2.399066533
1,4,4,1,26,,1,,25,,0.180140885,0.276,0.030944287,0.030144142,,,2.301839311,,,2,,0.187159504,0.23,0.028351717,0.023107364,,,2.301839311
1,4,4,1,27,,1,,26,,0.187709791,0.322,0.010953674,0.009892504,,,2.301839311,,,2,,0.19353668,0.322,0.030604511,0.029409678,,,2.301839311
1,4,4,1,28,,1,,27,,0.195577447,0.322,0.025042946,0.020430539,,,2.48400005,,,2,,0.200326533,0.276,0.021051423,0.024979961,,,2.48400005
1,4,4,1,29,,1,,28,,0.185213681,0.368,-0.009983583,-0.01152769,,,2.117999098,,,2,,0.193085122,0.368,-0.000580626,-0.005137759,,,2.117999098
1,4,4,1,30,,1,,29,,0.184473076,0.322,0.032941517,0.031582518,,,2.026089871,,,2,,0.18928032,0.322,0.034715967,0.034823524,,,2.026089871
1,4,4,1,31,,1,,30,,0.205089542,0.46,-0.018161975,-0.030898404,,,2.02400004,,,2,,0.205133153,0.322,0.023902392,0.023194925,,,2.02400004
1,4,4,1,32,,1,,31,,0.207484262,0.414,0.024117551,0.019528317,,,2.20991588,,,2,,0.190461395,0.322,0.016787034,0.01896475,,,2.20991588
1,4,4,1,33,,1,,32,,0.19407613,0.414,0.015467501,0.01020806,,,2.393768625,,,2,,0.208680506,0.322,0.021577545,0.026531882,,,2.393768625
1,4,4,1,34,,1,,33,,0.179074666,0.368,0.006751077,0.005508312,,,2.208000044,,,2,,0.194210858,0.276,0.022412374,0.026482031,,,2.208000044
1,4,4,1,35,,1,,34,,0.173828438,0.46,0.001979423,-0.000599556,,,2.301839311,,,2,,0.224809768,0.368,0.014864433,0.010104232,,,2.301839311
1,4,4,1,36,,1,,35,,0.19415428,0.414,0.016706282,0.015741395,,,2.392000048,,,2,,0.188483062,0.322,0.01485548,0.017942438,,,2.392000048
1,4,4,1,37,,1,,36,,0.180359703,0.414,0.02365977,0.023456841,,,2.48570317,,,2,,0.183933667,0.276,0.017375827,0.010959587,,,2.48570317
1,4,4,1,38,,1,,37,,0.189692646,0.368,0.000695161,-2.31E-05,,,2.20991588,,,2,,0.190527586,0.276,0.038071202,0.032478643,,,2.20991588
1,4,4,1,39,,1,,38,,0.1818937,0.414,0.009291027,0.012125003,,,2.117999098,,,2,,0.193556321,0.322,0.024882198,0.029050855,,,2.117999098
1,4,4,1,40,,1,,39,,0.17554516,0.368,0.00971276,0.010605466,,,2.116000042,,,2,,0.1872001,0.322,0.009048868,0.009785287,,,2.116000042
1,4,4,1,41,,1,,40,,0.192916547,0.414,0.015673333,0.010534696,,,2.117999098,,,2,,0.2101535,0.368,0.012920996,0.000381205,,,2.117999098
1,4,4,1,42,,1,,41,,0.209739339,0.414,0.016028725,0.013795828,,,2.215653447,,,2,,0.237980336,0.368,0.020568983,0.016976538,,,2.215653447
1,4,4,1,43,,1,,42,,0.179783512,0.368,0.004557432,-0.001387478,,,2.301839311,,,2,,0.197733436,0.322,0.002022935,-0.006171212,,,2.301839311
1,4,4,1,44,,1,,43,,0.203225601,0.414,0.03230191,0.025495467,,,2.577642385,,,2,,0.181974059,0.322,0.019535288,0.01444792,,,2.577642385
1,4,4,1,45,,1,,44,,0.221270628,0.46,0.013940709,0.009973231,,,2.490805542,,,2,,0.235531789,0.322,0.014896849,0.009462383,,,2.490805542
1,4,4,1,46,,1,,45,,0.193856493,0.414,0.022670227,0.017950018,,,2.393768625,,,2,,0.196591284,0.368,0.00812365,0.006284719,,,2.393768625
1,4,4,1,47,,1,,46,,0.199747239,0.414,-0.00655915,-0.0149237,,,2.399066533,,,2,,0.214890523,0.368,0.008908588,-0.005171074,,,2.399066533
1,4,4,1,48,,1,,47,,0.201478662,0.414,0.025762048,0.027169286,,,2.316500856,,,2,,0.199975132,0.322,0.005739137,0.010817967,,,2.316500856
1,4,4,1,49,,1,,48,,0.21565745,0.46,0.015890213,0.019097632,,,2.393768625,,,2,,0.208535667,0.322,0.015091864,0.017270399,,,2.393768625
1,4,4,1,50,,1,,49,,0.207740199,0.506,0.009404762,0.013235555,,,2.490805542,,,2,,0.196495879,0.322,0.028826081,0.021542373,,,2.490805542
1,4,4,1,51,,1,,50,,0.203196168,0.368,0.00951914,0.005268162,,,2.490805542,,,2,,0.196576553,0.368,0.023765611,0.017481705,,,2.490805542
1,4,4,1,52,,1,,51,,0.212338989,0.46,0.009124417,-0.002284827,,,2.58256312,,,2,,0.212366587,0.368,0.025253178,0.016415288,,,2.58256312
1,4,4,1,53,,1,,52,,0.194579362,0.414,0.014130594,0.009130357,,,2.133924128,,,2,,0.208906477,0.322,0.004416051,-0.01170035,,,2.133924128
1,4,4,1,54,,1,,53,,0.215579935,0.46,-0.001301214,-0.013196643,,,2.042731545,,,2,,0.237541088,0.368,0.024554608,0.018323377,,,2.042731545
1,4,4,1,55,,1,,54,,0.196588602,0.46,0.02887939,0.022969612,,,2.20991588,,,2,,0.203613468,0.368,0.012218892,-0.004897845,,,2.20991588
1,4,4,1,56,,1,,55,,0.194671206,0.46,-0.002878097,-0.015100362,,,2.392000048,,,2,,0.216330904,0.368,0.026674747,0.02119958,,,2.392000048
1,4,4,1,57,,1,,56,,0.209000302,0.46,0.01720823,0.018906867,,,2.393768625,,,2,,0.205800607,0.368,0.016161351,0.019710436,,,2.393768625
1,4,4,1,58,,1,,57,,0.205044831,0.414,-0.000928098,-0.006450163,,,2.117999098,,,2,,0.224470273,0.322,0.038535605,0.046466983,,,2.117999098
1,4,4,1,59,,1,,58,,0.185993655,0.414,0.019719738,0.015522962,,,2.116000042,,,2,,0.20675004,0.368,-0.020501315,-0.035402903,,,2.116000042
1,4,4,1,60,,1,,59,,0.185829718,0.414,0.015062211,0.017465178,,,2.20991588,,,2,,0.180343055,0.276,0.010445756,0.015637424,,,2.20991588
1,4,4,1,61,,1,,60,,0.177995695,0.414,0.01837721,0.016075048,,,2.393768625,,,2,,0.179923941,0.322,0.014801793,0.011640843,,,2.393768625
1,4,4,2,3,,1,,2,,0.173502658,0.322,-0.080975461,-0.004740251,,,3.048519702,,,2,,0.176317655,0.276,-0.033019306,0.021067975,,,3.048519702
1,4,4,2,4,,1,,3,,0.323144548,0.598,-0.037348508,-0.103654178,,,2.590743574,,,2,,0.280561359,0.414,-0.003461254,-0.023349071,,,2.590743574
1,4,4,2,5,,1,,4,,0.190907247,0.46,0.024193094,0.018436523,,,1.769655369,,,2,,0.210689729,0.322,0.007575727,0.005272967,,,1.769655369
1,4,4,2,6,,1,,5,,0.20139877,0.46,-0.010583602,-0.015285445,,,2.20991588,,,2,,0.235715944,0.322,-0.001372091,-0.032790102,,,2.20991588
1,4,4,2,7,,1,,6,,0.257659621,0.552,-0.029064064,-0.062421609,,,2.301839311,,,2,,0.285670075,0.414,0.018582424,-0.031604259,,,2.301839311
1,4,4,2,8,,1,,7,,0.234696597,0.46,0.029172252,0.026944477,,,1.757657567,,,2,,0.22196625,0.368,0.03840019,0.031777938,,,1.757657567
1,4,4,2,9,,1,,8,,0.190846403,0.414,0.006331885,0.001666547,,,2.026089871,,,2,,0.190941199,0.276,0.03422148,0.038959143,,,2.026089871
1,4,4,2,10,,1,,9,,0.182930155,0.322,0.020765234,0.019555049,,,2.300000046,,,2,,0.191659136,0.276,0.014032935,0.017339801,,,2.300000046
1,4,4,2,11,,1,,10,,0.199233708,0.46,-0.018782852,-0.027406442,,,2.300000046,,,2,,0.20686613,0.368,0.019038099,0.020861584,,,2.300000046
1,4,4,2,12,,1,,11,,0.212685166,0.46,-0.005189247,-0.009316102,,,2.300000046,,,2,,0.180303717,0.322,0.004681945,0.004658059,,,2.300000046
1,4,4,2,13,,1,,12,,0.217288311,0.506,-0.017994942,-0.039776285,,,2.576000052,,,2,,0.244223523,0.322,0.00945838,-0.011398111,,,2.576000052
1,4,4,2,14,,1,,13,,0.218113126,0.414,0.00959515,0.014186027,,,2.668000053,,,2,,0.22961321,0.322,0.036444321,0.034264988,,,2.668000053
1,4,4,2,15,,1,,14,,0.182275951,0.414,0.011615951,0.004562449,,,2.307348308,,,2,,0.195720085,0.368,-0.000646763,-0.01244384,,,2.307348308
1,4,4,2,16,,1,,15,,0.190621196,0.46,0.008240916,0.003616233,,,2.215653447,,,2,,0.186012716,0.322,0.020030386,0.016469644,,,2.215653447
1,4,4,2,17,,1,,16,,0.171069531,0.368,0.012665016,0.009498639,,,2.577642385,,,2,,0.178922278,0.23,0.047840016,0.050060707,,,2.577642385
1,4,4,2,18,,1,,17,,0.203509276,0.506,-0.002257391,-0.012847668,,,2.669585789,,,2,,0.218189893,0.368,0.014408125,0.011472139,,,2.669585789
1,4,4,2,19,,1,,18,,0.193170617,0.414,0.035152592,0.038502056,,,2.316500856,,,2,,0.18568885,0.322,0.018433507,0.010402017,,,2.316500856
1,4,4,2,20,,1,,19,,0.178439595,0.414,0.01833058,0.018705963,,,1.951614755,,,2,,0.188120933,0.322,0.019496474,0.011204675,,,1.951614755
1,4,4,2,21,,1,,20,,0.17357337,0.414,0.003883066,0.003074799,,,1.786316917,,,2,,0.183316374,0.322,0.017405058,0.015855398,,,1.786316917
1,4,4,2,22,,1,,21,,0.176648222,0.368,0.032093702,0.027010775,,,1.769655369,,,2,,0.176235327,0.322,0.029964298,0.030029202,,,1.769655369
1,4,4,2,23,,1,,22,,0.18688286,0.368,-0.001846219,-0.005867444,,,2.042731545,,,2,,0.201387289,0.368,0.031133303,0.029853097,,,2.042731545
1,4,4,2,24,,1,,23,,0.213672977,0.46,0.02061486,0.020144334,,,2.307348308,,,2,,0.21598218,0.368,0.021579249,0.022672302,,,2.307348308
1,4,4,2,25,,1,,24,,0.158703371,0.322,0.011205798,0.005334502,,,2.399066533,,,2,,0.166729225,0.276,0.014688989,0.016845309,,,2.399066533
1,4,4,2,26,,1,,25,,0.1761847,0.368,0.018388421,0.020445205,,,2.301839311,,,2,,0.177090944,0.322,0.018371114,0.023293349,,,2.301839311
