condition: 2 = TSA,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,
2,1,5,2,27,,1,,26,,0.20531223,0.506,0.045764943,0.049442425,,,3.240960416,,,2,,0.211926218,0.322,0.011450698,0.01532681,,,3.240960416
2,1,5,2,28,,1,,27,,0.228941018,0.552,0.053476846,0.080590831,,,3.343791926,,,2,,0.232200674,0.414,0.036255191,0.042317295,,,3.343791926
2,1,5,2,29,,1,,28,,0.209450946,0.46,0.03456951,0.045003943,,,3.434940534,,,2,,0.226477721,0.368,0.010688335,0.013643747,,,3.434940534
2,1,5,2,30,,1,,29,,0.241043383,0.506,0.022280217,0.043056612,,,3.46438342,,,2,,0.21689854,0.414,0.012976908,0.018239223,,,3.46438342
2,1,5,2,31,,1,,30,,0.20473156,0.46,0.022963129,0.025098633,,,3.32475329,,,2,,0.204968709,0.368,0.038468857,0.041250206,,,3.32475329
2,1,5,2,32,,1,,31,,0.224035285,0.414,0.015127579,0.021378155,,,3.303043511,,,2,,0.217716408,0.368,0.037867222,0.04289994,,,3.303043511
2,1,5,2,33,,1,,32,,0.23019102,0.414,0.0136789,0.020896167,,,3.146884236,,,2,,0.21955247,0.414,0.025407158,0.03034469,,,3.146884236
2,1,5,2,34,,1,,33,,0.236489201,0.46,0.040121681,0.043528029,,,2.923805798,,,2,,0.231226559,0.368,0.028791035,0.026979401,,,2.923805798
2,1,5,2,35,,1,,34,,0.235978623,0.414,0.023165106,0.018131578,,,2.99530305,,,2,,0.215402616,0.368,-0.001282808,-0.014656311,,,2.99530305
2,1,5,2,36,,1,,35,,0.202752139,0.322,0.018168872,0.018067535,,,3.034605801,,,2,,0.20310195,0.322,0.013104851,0.013748397,,,3.034605801
2,1,5,2,37,,1,,36,,0.205565213,0.322,0.002485787,-0.001625703,,,3.058221767,,,2,,0.207901876,0.322,0.023230128,0.014023707,,,3.058221767
2,1,5,2,38,,1,,37,,0.214583522,0.414,0.008103814,-0.000712389,,,3.260488372,,,2,,0.213354555,0.368,0.018737984,0.020960725,,,3.260488372
2,1,5,2,39,,1,,38,,0.202311061,0.414,0.007511277,0.002616666,,,3.348850616,,,2,,0.211399168,0.368,0.003973944,0.010783547,,,3.348850616
2,1,5,2,40,,1,,39,,0.187385995,0.414,0.009192407,0.014869946,,,3.639527515,,,2,,0.183321463,0.322,0.008105519,0.006273796,,,3.639527515
2,1,5,2,41,,1,,40,,0.197657909,0.414,0.014147346,0.015062813,,,3.882574481,,,2,,0.188971974,0.368,0.011970943,0.009967832,,,3.882574481
2,1,5,2,42,,1,,41,,0.190361389,0.506,0.021787151,0.023407956,,,3.994326056,,,2,,0.197940586,0.368,0.019737969,0.014165027,,,3.994326056
2,1,5,2,43,,1,,42,,0.197317821,0.368,0.006595976,0.00502782,,,4.044862501,,,2,,0.206983953,0.368,0.02817361,0.024128657,,,4.044862501
2,1,5,2,44,,1,,43,,0.200633791,0.368,-0.009448733,-0.01041433,,,4.044862501,,,2,,0.219389341,0.322,0.009873084,0.00983867,,,4.044862501
2,1,5,2,45,,1,,44,,0.195479173,0.368,0.005674084,-0.00254097,,,4.132838333,,,2,,0.190578603,0.322,0.010378673,-0.001616973,,,4.132838333
2,1,5,2,46,,1,,45,,0.220220803,0.414,-0.003346774,-0.003728381,,,3.551247739,,,2,,0.216251197,0.322,0.015659189,0.011138977,,,3.551247739
2,1,5,2,47,,1,,46,,0.201639501,0.368,0.046832872,0.047753346,,,3.200225056,,,2,,0.20918097,0.322,0.015627227,0.013984772,,,3.200225056
2,1,5,2,48,,1,,47,,0.194390315,0.368,0.048359542,0.051280655,,,2.972611033,,,2,,0.209506085,0.368,-0.011097881,-0.013657081,,,2.972611033
2,1,5,2,49,,1,,48,,0.180256563,0.322,0.046479217,0.047986299,,,2.853483542,,,2,,0.198255379,0.276,0.035665627,0.030376601,,,2.853483542
2,1,5,2,50,,1,,49,,0.185975603,0.322,0.046979996,0.04839038,,,2.962628622,,,2,,0.194907399,0.322,0.037437394,0.042856122,,,2.962628622
2,1,5,2,51,,1,,50,,0.191919907,0.368,0.046421187,0.045656465,,,2.962628622,,,2,,0.201083809,0.322,0.026987031,0.018015879,,,2.962628622
2,1,5,2,52,,1,,51,,0.188251445,0.322,0.02550028,0.022917816,,,3.045742007,,,2,,0.209443307,0.322,0.039361845,0.04231257,,,3.045742007
2,1,5,2,53,,1,,52,,0.178613452,0.322,0.028231959,0.023263584,,,3.252691259,,,2,,0.199774117,0.322,0.029821695,0.031801083,,,3.252691259
2,1,5,2,54,,1,,53,,0.226995881,0.414,0.008670144,0.005487954,,,3.415170928,,,2,,0.221097337,0.368,0.005601079,0.000342287,,,3.415170928
2,1,5,2,55,,1,,54,,0.220174631,0.414,0.006968135,-0.004280812,,,3.374030299,,,2,,0.23070301,0.414,0.01178175,0.002667411,,,3.374030299
2,1,5,2,56,,1,,55,,0.24151445,0.506,0.039830819,0.025400348,,,3.374030299,,,2,,0.242488025,0.414,0.023805123,0.010865197,,,3.374030299
2,1,5,2,57,,1,,56,,0.239961855,0.552,0.02088695,0.013063078,,,3.539310738,,,2,,0.22232372,0.414,0.004179269,-0.006804757,,,3.539310738
2,1,5,2,58,,1,,57,,0.281249521,0.552,0.014009512,0.008511635,,,3.497210387,,,2,,0.248911017,0.46,0.024334045,0.020428322,,,3.497210387
2,1,5,2,59,,1,,58,,0.211952848,0.414,0.017286285,0.015134759,,,3.209468556,,,2,,0.206219616,0.414,0.016721229,0.02169753,,,3.209468556
2,1,5,2,60,,1,,59,,0.215826668,0.46,0.038481506,0.03184693,,,3.00376836,,,2,,0.228993844,0.414,0.004914903,0.013521451,,,3.00376836
2,1,5,2,61,,1,,60,,0.246567765,0.46,0.021842308,0.021248561,,,3.00376836,,,2,,0.239420746,0.414,0.019660815,0.020247054,,,3.00376836
2,1,5,2,62,,1,,61,,0.213851655,0.414,0.000109059,-0.005805833,,,3.047131171,,,2,,0.24404808,0.414,-0.001513382,-0.013164014,,,3.047131171
2,1,5,2,63,,1,,62,,0.225926818,0.46,0.0170081,0.012102447,,,3.209468556,,,2,,0.226291975,0.368,0.032028861,0.029150098,,,3.209468556
2,1,5,2,64,,1,,63,,0.242837745,0.46,-0.001513237,-0.015577169,,,3.209468556,,,2,,0.235927765,0.46,0.009802221,0.004958882,,,3.209468556
2,1,5,2,65,,1,,64,,0.250342875,0.46,0.014762565,0.006618527,,,3.333651518,,,2,,0.253309888,0.414,0.008668511,-0.006682174,,,3.333651518
2,1,5,2,66,,1,,65,,0.227189738,0.506,0.015657142,0.004862686,,,3.458270157,,,2,,0.232148368,0.368,0.018060642,0.009013048,,,3.458270157
2,1,6,1,2,,1,,1,,0.173222304,0.368,0.009783599,0.007755685,,,3.500838827,,,2,,0.196953042,0.368,0.036490866,0.038127628,,,3.500838827
2,1,6,1,3,,1,,2,,0.177287874,0.414,0.018336419,0.016864963,,,4.057398262,,,2,,0.17692436,0.322,0.006652701,-0.000321895,,,4.057398262
2,1,6,1,4,,1,,3,,0.191335905,0.414,-0.02314757,-0.022838827,,,4.247969953,,,2,,0.178104219,0.322,0.004665375,0.003699721,,,4.247969953
2,1,6,1,5,,1,,4,,0.213353179,0.46,0.022720007,0.017631984,,,4.695606551,,,2,,0.205485693,0.368,0.005442856,-0.006421513,,,4.695606551
2,1,6,1,6,,1,,5,,0.212598132,0.506,-0.016400747,-0.032725922,,,4.989250945,,,2,,0.226902132,0.46,-0.028268336,-0.026883359,,,4.989250945
2,1,6,1,7,,1,,6,,0.186756428,0.368,0.006478804,0.003129317,,,4.608272654,,,2,,0.203813946,0.368,0.009444155,-0.006472573,,,4.608272654
2,1,6,1,8,,1,,7,,0.192894471,0.414,0.025964649,0.02785489,,,4.240990535,,,2,,0.181239319,0.322,0.030841498,0.030846416,,,4.240990535
2,1,6,1,9,,1,,8,,0.191203266,0.46,-0.002826625,-0.008769056,,,3.782084157,,,2,,0.209154774,0.368,0.00849806,0.007449154,,,3.782084157
2,1,6,1,10,,1,,9,,0.186593476,0.414,0.012326242,0.01312537,,,3.515315134,,,2,,0.185120876,0.368,-0.014951541,-0.021508888,,,3.515315134
2,1,6,1,11,,1,,10,,0.189921376,0.46,-0.002505886,-0.006687089,,,3.225252923,,,2,,0.204222022,0.368,0.015212166,0.005633865,,,3.225252923
2,1,6,1,12,,1,,11,,0.175960046,0.46,-0.046734969,-0.051468159,,,3.225252923,,,2,,0.185689531,0.368,0.003157968,0.004590741,,,3.225252923
2,1,6,1,13,,1,,12,,0.171935893,0.46,-0.03078536,-0.038993646,,,3.041570708,,,2,,0.207242853,0.368,0.022141167,0.010904305,,,3.041570708
2,1,6,1,14,,1,,13,,0.195047577,0.46,-0.01746678,-0.027849106,,,3.129352711,,,2,,0.203859008,0.322,0.026649153,0.03213737,,,3.129352711
2,1,6,1,15,,1,,14,,0.222047045,0.506,-0.001752513,-0.005776729,,,3.03739368,,,2,,0.200366104,0.46,-0.016680996,-0.027920935,,,3.03739368
2,1,6,1,16,,1,,15,,0.184818998,0.414,0.012407079,0.001415452,,,3.128000063,,,2,,0.202870697,0.368,-0.008217265,-0.013332671,,,3.128000063
2,1,6,1,17,,1,,16,,0.189132313,0.414,-0.005202206,-0.007007781,,,3.31710724,,,2,,0.208905227,0.368,0.026034209,0.024072707,,,3.31710724
2,1,6,1,18,,1,,17,,0.194545811,0.46,0.010259996,0.012871486,,,3.31710724,,,2,,0.189564749,0.368,0.03275437,0.026201386,,,3.31710724
2,1,6,1,19,,1,,18,,0.191020637,0.46,-0.003697641,-0.010197927,,,3.405243084,,,2,,0.217793853,0.368,0.020757586,0.005449132,,,3.405243084
2,1,6,1,20,,1,,19,,0.210334823,0.46,0.036083938,0.048362936,,,3.415170928,,,2,,0.241633456,0.46,0.006924141,0.009920563,,,3.415170928
2,1,6,1,21,,1,,20,,0.234755283,0.552,-0.027085673,-0.022359093,,,3.415170928,,,2,,0.283535796,0.46,0.018595684,0.026026339,,,3.415170928
2,1,6,1,22,,1,,21,,0.257092251,0.598,0.023269725,0.020307846,,,3.048519702,,,2,,0.236877086,0.368,0.013602733,0.015144309,,,3.048519702
2,1,6,1,23,,1,,22,,0.237370642,0.506,-0.035212977,-0.031377073,,,3.048519702,,,2,,0.251550539,0.414,0.019277128,0.014400363,,,3.048519702
2,1,6,1,24,,1,,23,,0.192155554,0.598,-0.023158852,-0.022091646,,,2.674337355,,,2,,0.225908909,0.414,0.020123816,0.011584745,,,2.674337355
2,1,6,1,25,,1,,24,,0.243134171,0.552,0.047087798,0.045764061,,,2.300000046,,,2,,0.283041907,0.46,0.004418565,0.004334905,,,2.300000046
2,1,6,1,26,,1,,25,,0.212518191,0.644,-0.04696871,-0.053343735,,,2.116000042,,,2,,0.283476809,0.414,0.021347503,-0.000507547,,,2.116000042
2,1,6,1,27,,1,,26,,0.201890525,0.46,0.006739554,-0.005833866,,,2.026089871,,,2,,0.247940926,0.414,0.01852069,0.003081296,,,2.026089871
2,1,6,1,28,,1,,27,,0.199708447,0.276,0.036553846,-0.007719542,,,2.123984977,,,2,,0.225945219,0.276,0.028753536,-0.02207143,,,2.123984977
2,1,6,1,29,,1,,28,,0.207108081,0.644,0.050340071,0.041809035,,,2.399066533,,,2,,0.309403762,0.598,-0.013559388,0.018883978,,,2.399066533
2,1,6,1,30,,1,,29,,0.224154752,0.598,-0.019128268,-0.016490164,,,2.668000053,,,2,,0.212959998,0.322,0.012770652,0.004379346,,,2.668000053
2,1,6,1,31,,1,,30,,0.26344138,0.598,-0.013492519,-0.017088702,,,2.669585789,,,2,,0.260357252,0.506,-0.028695589,-0.054044902,,,2.669585789
2,1,6,1,32,,1,,31,,0.253916821,0.552,-0.003050644,-0.01607901,,,2.865323774,,,2,,0.253430377,0.414,-0.024984003,-0.038249785,,,2.865323774
2,1,6,1,33,,1,,32,,0.23365823,0.598,-0.046705652,-0.057547692,,,3.891284699,,,2,,0.282032966,0.552,-0.024228779,-0.022051748,,,3.891284699
2,1,6,1,34,,1,,33,,0.256112277,0.644,-0.090937192,-0.103136805,,,4.189789577,,,2,,0.260530729,0.46,-0.060367023,-0.06743953,,,4.189789577
2,1,6,1,35,,1,,34,,0.465978852,0.782,-0.013867438,0.064792049,,,4.658508009,,,2,,0.487700689,0.644,0.001555603,0.044578987,,,4.658508009
2,1,6,1,36,,1,,35,,0.340768704,0.598,0.002681019,-0.017034048,,,4.855125224,,,2,,0.323384966,0.368,0.017243584,0.050100437,,,4.855125224
2,1,6,1,37,,1,,36,,0.282910885,0.598,-0.002544883,-0.016903108,,,4.945802359,,,2,,0.272050471,0.368,-0.031568162,-0.080793493,,,4.945802359
2,1,6,1,38,,1,,37,,0.380619534,0.552,0.006341598,0.017800154,,,4.76449881,,,2,,0.254893934,0.368,-0.011528557,-0.094585072,,,4.76449881
2,1,6,1,39,,1,,38,,0.354684125,0.644,-0.041122462,-0.132233814,,,4.583410176,,,2,,0.488373863,0.736,-0.014391714,-0.218894865,,,4.583410176
2,1,6,1,41,,1,,40,,0.277889656,0.552,-0.075220491,-0.111275505,,,4.221988242,,,2,,0.266748052,0.414,-0.070182205,-0.076023408,,,4.221988242
2,1,6,1,43,,1,,42,,0.256809131,0.598,-0.072534803,-0.107181936,,,3.951718692,,,2,,0.197506411,0.276,-0.002804686,0.009121054,,,3.951718692
2,1,6,1,44,,1,,43,,0.356078222,0.69,-0.048444469,-0.141696104,,,3.64533682,,,2,,0.331144636,0.598,-0.107473252,-0.161135571,,,3.64533682
2,1,6,1,45,,1,,44,,0.469055542,0.828,-0.016497977,0.061319582,,,3.46438342,,,2,,0.365820123,0.46,0.003657601,0.039583359,,,3.46438342
2,1,6,1,46,,1,,45,,0.505490502,0.828,-0.020211875,0.056709736,,,3.193606176,,,2,,0.455560485,0.644,-0.052664944,-0.233674449,,,3.193606176
2,1,6,1,47,,1,,46,,0.395975134,0.69,-0.009525725,0.032559053,,,3.146884236,,,2,,0.266040372,0.368,0.016812649,0.062865822,,,3.146884236
2,1,6,1,48,,1,,47,,0.302185991,0.598,-0.039330685,-0.051133111,,,3.463161631,,,2,,0.295397506,0.506,-0.062439078,-0.091451467,,,3.463161631
2,1,6,1,49,,1,,48,,0.28548016,0.598,-0.020879019,-0.040807623,,,3.694919829,,,2,,0.270929752,0.46,-0.056449674,-0.089827476,,,3.694919829
2,1,6,1,50,,1,,49,,0.275349921,0.46,-0.040764915,-0.03590765,,,3.914056797,,,2,,0.234181055,0.368,-0.053442405,-0.056566936,,,3.914056797
2,1,6,1,51,,1,,50,,0.281219322,0.46,-0.049487349,-0.044821949,,,4.119504907,,,2,,0.234979083,0.368,-0.04783719,-0.049533848,,,4.119504907
2,1,6,1,52,,1,,51,,0.250867801,0.368,-0.064953394,-0.059062841,,,4.324978699,,,2,,0.231563533,0.368,-0.021844761,-0.028603169,,,4.324978699
2,1,6,1,53,,1,,52,,0.263406293,0.46,-0.023194715,-0.020318976,,,4.69921024,,,2,,0.275800601,0.414,-0.011523123,-0.018240169,,,4.69921024
2,1,6,1,54,,1,,53,,0.27046678,0.506,-0.067959448,-0.071834098,,,4.904557978,,,2,,0.288655757,0.414,-0.009394309,-0.015570736,,,4.904557978
2,1,6,1,55,,1,,54,,0.246562973,0.322,0.023129044,0.014755204,,,4.941522132,,,2,,0.277338443,0.368,0.027427693,0.027658891,,,4.941522132
2,1,6,1,56,,1,,55,,0.221208773,0.23,0.025067775,0.052359428,,,4.69921024,,,2,,0.188359023,0.23,0.03549861,0.038454148,,,4.69921024
2,1,6,1,57,,1,,56,,0.293053239,0.506,0.025618685,0.014365729,,,3.998561821,,,2,,0.297262931,0.368,0.005689614,-0.042658209,,,3.998561821
2,1,6,1,58,,1,,57,,0.28523581,0.598,0.086433389,0.064227977,,,3.540506249,,,2,,0.25183962,0.322,0.013795784,0.042694846,,,3.540506249
2,1,6,1,59,,1,,58,,0.27459046,0.598,0.084581606,0.083607069,,,3.092623544,,,2,,0.240004519,0.322,0.037403792,0.081748779,,,3.092623544
2,1,6,1,60,,1,,59,,0.247902826,0.322,0.022898714,0.063752494,,,2.887393346,,,2,,0.250473598,0.368,0.049158887,0.070145352,,,2.887393346
2,1,6,1,61,,1,,60,,0.219954664,0.322,-0.005375873,0.011714676,,,3.007992081,,,2,,0.23693247,0.368,-0.039007322,-0.049888033,,,3.007992081
2,1,6,1,62,,1,,61,,0.267465723,0.506,0.005092223,-0.007015198,,,3.045742007,,,2,,0.286025633,0.368,0.007993264,0.005307898,,,3.045742007
2,1,6,1,63,,1,,62,,0.223491258,0.46,0.000254961,0.018116667,,,3.007992081,,,2,,0.209030357,0.414,-0.012005657,0.00867278,,,3.007992081
2,1,6,1,64,,1,,63,,0.23671848,0.506,0.011582285,0.006155002,,,3.129352711,,,2,,0.22305618,0.414,0.020868957,0.040475397,,,3.129352711
2,1,6,2,2,,1,,1,,0.208007838,0.552,-0.06082644,-0.071492329,,,3.500838827,,,2,,0.197944004,0.368,0.001643361,-0.009503355,,,3.500838827
2,1,6,2,3,,1,,2,,0.197598028,0.598,-0.076345742,-0.085535906,,,4.057398262,,,2,,0.231406053,0.414,0.004966637,0.005625297,,,4.057398262
2,1,6,2,4,,1,,3,,0.254302111,0.598,-0.042226709,-0.08143773,,,4.247969953,,,2,,0.244794117,0.414,-0.006541322,-0.034711066,,,4.247969953
2,1,6,2,5,,1,,4,,0.226318451,0.552,-0.049578349,-0.061768372,,,4.695606551,,,2,,0.2473227,0.414,0.002339761,-0.016932109,,,4.695606551
2,1,6,2,6,,1,,5,,0.229475964,0.552,-0.039691853,-0.072246825,,,4.989250945,,,2,,0.237732695,0.414,-0.004373638,-0.036810203,,,4.989250945
2,1,6,2,7,,1,,6,,0.236471335,0.552,-0.048520933,-0.085452867,,,4.608272654,,,2,,0.252951039,0.322,0.015155635,-0.002731472,,,4.608272654
2,1,6,2,8,,1,,7,,0.281915543,0.598,-0.002314697,-0.064692745,,,4.240990535,,,2,,0.236039568,0.368,0.001575511,-0.01731816,,,4.240990535
2,1,6,2,9,,1,,8,,0.234466191,0.506,-0.00809253,-0.031643071,,,3.782084157,,,2,,0.229698229,0.414,0.006988857,-0.013744707,,,3.782084157
2,1,6,2,10,,1,,9,,0.264970789,0.552,-0.010977623,-0.046638987,,,3.515315134,,,2,,0.232709967,0.276,0.011508206,-0.013850629,,,3.515315134
2,1,6,2,11,,1,,10,,0.262101486,0.552,-0.028124195,-0.070928591,,,3.225252923,,,2,,0.266139607,0.414,0.002689855,-0.022991834,,,3.225252923
2,1,6,2,12,,1,,11,,0.227579701,0.46,0.003978419,0.002950118,,,3.225252923,,,2,,0.216047593,0.368,0.010544139,0.032019003,,,3.225252923
2,1,6,2,13,,1,,12,,0.231132134,0.46,0.028670882,0.032156872,,,3.041570708,,,2,,0.231185035,0.368,0.010597779,0.016204337,,,3.041570708
2,1,6,2,14,,1,,13,,0.2570408,0.552,-0.00045586,-0.033274142,,,3.129352711,,,2,,0.225964267,0.414,0.005077114,0.000416228,,,3.129352711
2,1,6,2,15,,1,,14,,0.279698064,0.644,-0.026278638,-0.07546819,,,3.03739368,,,2,,0.232019906,0.322,0.011763573,-0.001642698,,,3.03739368
2,1,6,2,16,,1,,15,,0.266430571,0.552,-0.001140345,-0.029213801,,,3.128000063,,,2,,0.2666356,0.368,0.012113726,0.014313912,,,3.128000063
2,1,6,2,17,,1,,16,,0.288500069,0.552,0.013381541,-0.024319543,,,3.31710724,,,2,,0.309487919,0.506,0.015670979,0.00342886,,,3.31710724
2,1,6,2,18,,1,,17,,0.261847368,0.552,-0.025972502,-0.044758603,,,3.31710724,,,2,,0.260961768,0.414,-0.022233229,-0.045123127,,,3.31710724
2,1,6,2,19,,1,,18,,0.293011268,0.552,-0.025036879,-0.056852866,,,3.405243084,,,2,,0.258445273,0.414,0.006854237,-0.025228359,,,3.405243084
2,1,6,2,20,,1,,19,,0.284596509,0.552,-0.01860247,-0.020090893,,,3.415170928,,,2,,0.27459328,0.46,0.021866271,0.036274779,,,3.415170928
2,1,6,2,21,,1,,20,,0.247292824,0.46,-0.016597194,-0.05779021,,,3.415170928,,,2,,0.248294316,0.368,0.018671687,-0.014641694,,,3.415170928
2,1,6,2,22,,1,,21,,0.257558183,0.506,-0.022742646,-0.062130459,,,3.048519702,,,2,,0.254319452,0.322,0.023372965,0.052470825,,,3.048519702
2,1,6,2,23,,1,,22,,0.355028538,0.644,0.002606559,-0.096088822,,,3.048519702,,,2,,0.381514761,0.46,0.025884576,0.137120821,,,3.048519702
2,1,6,2,24,,1,,23,,0.362716746,0.644,-0.042187582,-0.142426291,,,2.674337355,,,2,,0.312027307,0.46,0.020172706,0.082414291,,,2.674337355
2,1,6,2,25,,1,,24,,0.297935619,0.552,0.022698889,-0.032182953,,,2.300000046,,,2,,0.255263731,0.414,0.007852135,-0.042308353,,,2.300000046
2,1,6,2,26,,1,,25,,0.319922375,0.506,0.005712567,-0.05821417,,,2.116000042,,,2,,0.297410052,0.414,0.020819658,0.030377672,,,2.116000042
2,1,6,2,27,,1,,26,,0.271157431,0.552,-0.003978389,-0.05408951,,,2.026089871,,,2,,0.27625898,0.368,0.016758335,-0.001018262,,,2.026089871
2,1,6,2,28,,1,,27,,0.231802419,0.46,-0.004163142,-0.023488799,,,2.123984977,,,2,,0.232191534,0.276,0.011470713,-0.009297767,,,2.123984977
2,1,6,2,29,,1,,28,,0.244230035,0.46,0.019152941,0.003012414,,,2.399066533,,,2,,0.227493834,0.368,0.021079945,0.002183143,,,2.399066533
2,1,6,2,30,,1,,29,,0.210355069,0.414,-0.011681634,-0.024387791,,,2.668000053,,,2,,0.209295016,0.322,0.040312636,0.033356548,,,2.668000053
2,1,6,2,31,,1,,30,,0.27006411,0.46,-0.002421632,-0.022818738,,,2.669585789,,,2,,0.28881262,0.368,0.006011123,-0.030622769,,,2.669585789
2,1,6,2,32,,1,,31,,0.235883751,0.46,0.005115504,-0.01434002,,,2.865323774,,,2,,0.255900292,0.414,-0.006835577,-0.024148951,,,2.865323774
2,1,6,2,33,,1,,32,,0.259282573,0.506,0.030926419,0.064932717,,,3.891284699,,,2,,0.276087099,0.368,0.015628526,-0.004603157,,,3.891284699
2,1,6,2,34,,1,,33,,0.216456878,0.46,0.028055363,0.039187872,,,4.189789577,,,2,,0.220031859,0.368,0.022954609,0.0416989,,,4.189789577
2,1,6,2,35,,1,,34,,0.231071122,0.46,0.024669529,0.0272394,,,4.658508009,,,2,,0.215243296,0.322,0.032950148,0.048781909,,,4.658508009
2,1,6,2,36,,1,,35,,0.223595671,0.414,-0.016346737,-0.011574511,,,4.855125224,,,2,,0.224720545,0.368,0.017441139,0.005159402,,,4.855125224
2,1,6,2,37,,1,,36,,0.211311223,0.46,0.010835996,0.002205379,,,4.945802359,,,2,,0.249111039,0.368,0.018177774,-0.006584833,,,4.945802359
2,1,6,2,38,,1,,37,,0.228822049,0.506,0.027881877,0.017233478,,,4.76449881,,,2,,0.247211961,0.414,0.020474894,0.024748659,,,4.76449881
2,1,6,2,39,,1,,38,,0.216456186,0.506,0.014133264,0.00322935,,,4.583410176,,,2,,0.213116053,0.368,0.026854863,0.026623061,,,4.583410176
2,1,6,2,40,,1,,39,,0.178191733,0.414,0.005718273,0.000251701,,,4.492954574,,,2,,0.209697862,0.368,0.019547549,0.013911326,,,4.492954574
2,1,6,2,41,,1,,40,,0.175056012,0.368,0.005659526,0.010755819,,,4.221988242,,,2,,0.187830182,0.322,0.010542473,0.002748737,,,4.221988242
2,1,6,2,42,,1,,41,,0.174521681,0.368,0.01057362,0.007647681,,,4.240990535,,,2,,0.171036626,0.322,0.02557978,0.024827214,,,4.240990535
2,1,6,2,43,,1,,42,,0.187151643,0.414,0.019554887,0.019092895,,,3.951718692,,,2,,0.197659796,0.322,0.007857984,0.011862302,,,3.951718692
2,1,6,2,44,,1,,43,,0.179327155,0.414,0.0332688,0.034029472,,,3.64533682,,,2,,0.189429253,0.322,0.019425172,0.021470266,,,3.64533682
2,1,6,2,45,,1,,44,,0.205614736,0.368,0.023783525,0.019072897,,,3.46438342,,,2,,0.210381515,0.276,0.02046302,0.015522886,,,3.46438342
2,1,6,2,46,,1,,45,,0.201824339,0.368,0.020437234,0.022010616,,,3.193606176,,,2,,0.211884315,0.368,0.019054899,0.01453479,,,3.193606176
2,1,6,2,47,,1,,46,,0.175746454,0.368,0.015763319,0.019398219,,,3.146884236,,,2,,0.191086816,0.322,0.037450952,0.033233742,,,3.146884236
2,1,6,2,48,,1,,47,,0.176097933,0.322,0.047502967,0.046633747,,,3.463161631,,,2,,0.187812674,0.276,0.023413593,0.029692663,,,3.463161631
2,1,6,2,49,,1,,48,,0.208851695,0.322,0.009660155,0.013818263,,,3.694919829,,,2,,0.194695678,0.276,0.030371912,0.031389368,,,3.694919829
2,1,6,2,50,,1,,49,,0.18146105,0.368,0.021671256,0.018200668,,,3.914056797,,,2,,0.192812693,0.322,0.019432502,0.019075381,,,3.914056797
2,1,6,2,51,,1,,50,,0.189679409,0.414,0.008652578,0.003780727,,,4.119504907,,,2,,0.18336637,0.276,-0.002211155,0.005915824,,,4.119504907
2,1,6,2,52,,1,,51,,0.204505213,0.368,0.033793258,0.035543795,,,4.324978699,,,2,,0.207446632,0.368,0.014281614,0.012228745,,,4.324978699
2,1,6,2,53,,1,,52,,0.180679797,0.368,-0.006309312,-0.006153948,,,4.69921024,,,2,,0.202184101,0.322,0.028653364,0.0293213,,,4.69921024
2,1,6,2,54,,1,,53,,0.180237774,0.368,-0.014201869,-0.014437032,,,4.904557978,,,2,,0.175730565,0.276,0.038299807,0.038738365,,,4.904557978
2,1,6,2,55,,1,,54,,0.17352866,0.322,0.005382051,0.006215343,,,4.941522132,,,2,,0.181290175,0.276,0.036971701,0.041677907,,,4.941522132
2,1,6,2,56,,1,,55,,0.180814352,0.368,-0.0007545,-0.003442606,,,4.69921024,,,2,,0.195328811,0.276,0.009226933,0.000436971,,,4.69921024
2,1,6,2,57,,1,,56,,0.172395777,0.322,-0.010613582,-0.011402773,,,3.998561821,,,2,,0.165489397,0.276,0.007150205,0.005634434,,,3.998561821
2,1,6,2,58,,1,,57,,0.190658245,0.414,0.02328171,0.023171037,,,3.540506249,,,2,,0.182929817,0.322,0.031930734,0.034547241,,,3.540506249
2,1,6,2,59,,1,,58,,0.176777471,0.414,0.048592101,0.048749738,,,3.092623544,,,2,,0.185345534,0.276,0.032995254,0.03485482,,,3.092623544
2,1,6,2,60,,1,,59,,0.184693535,0.368,0.008000008,0.009060825,,,2.887393346,,,2,,0.19222198,0.322,0.032957929,0.031664728,,,2.887393346
2,1,6,2,61,,1,,60,,0.179316821,0.414,-0.015029239,-0.014275651,,,3.007992081,,,2,,0.20262254,0.322,0.027716799,0.020566305,,,3.007992081
2,1,6,2,62,,1,,61,,0.189516607,0.368,0.00605546,0.003892237,,,3.045742007,,,2,,0.190817564,0.276,0.012990241,0.022924227,,,3.045742007
2,1,6,2,63,,1,,62,,0.171971441,0.276,0.025654431,0.025770546,,,3.007992081,,,2,,0.17331432,0.23,-0.00540515,-0.007998953,,,3.007992081
