condition: 1 = control 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path,,condition: 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path
2,1,1,1,1,35,/,34,TRUE,0.250028969,0.195165976,-2.718567147,0.288631198,0.711368802,FALSE,,"0.046*""""",//,1.83308705,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,35,/,34,TRUE,0.219069642,0.185018213,-2.682698409,0.222047681,0.777952319,FALSE,,"0.046*""""",//,1.83308705,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,36,/,35,TRUE,0.195420823,0.222254097,-2.01171657,0.224029949,0.775970051,FALSE,,"0.046*""""",//,2.00931037,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,36,/,35,TRUE,0.196442486,0.224554487,-1.943250615,0.086265766,0.913734234,FALSE,,"0.046*""""",//,2.00931037,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,37,/,36,TRUE,0.194560069,0.250156293,-1.491966341,0.267638027,0.732361973,FALSE,,"0.046*""""",//,2.186815079,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,37,/,36,TRUE,0.194132036,0.213237051,-1.060973929,0.103845598,0.896154402,FALSE,,"0.046*""""",//,2.186815079,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,38,/,37,TRUE,0.207125847,0.216966594,-2.254325084,0.196105935,0.803894065,FALSE,,"0.046*""""",//,2.300000046,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,38,/,37,TRUE,0.196678315,0.213252147,-2.415938176,0.137711914,0.862288086,FALSE,,"0.046*""""",//,2.300000046,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,39,/,38,TRUE,0.209504393,0.224151835,-2.168992445,0.103403939,0.896596061,FALSE,,"0.046*""""",//,1.921016436,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,39,/,38,TRUE,0.209635845,0.211889864,-2.701855868,0.110415178,0.889584822,FALSE,,"0.046*""""",//,1.921016436,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,40,/,39,TRUE,0.201957404,0.227811197,-2.291152568,0.162325909,0.837674091,FALSE,,"0.046*""""",//,1.542201055,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,40,/,39,TRUE,0.209056764,0.202703873,-2.095148683,0.160592239,0.839407761,FALSE,,"0.046*""""",//,1.542201055,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,41,/,40,TRUE,0.208055255,0.216103236,-2.35619449,0.310439059,0.689560941,FALSE,,"0.046*""""",//,1.542201055,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,41,/,40,TRUE,0.214936503,0.202935644,-2.390569026,0.065482654,0.934517346,FALSE,,"0.046*""""",//,1.542201055,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,42,/,41,TRUE,0.235457475,0.19929691,-2.562212994,0.303722487,0.696277513,FALSE,,"0.046*""""",//,1.606710958,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,42,/,41,TRUE,0.228737189,0.190060448,-2.951690712,0.266923205,0.733076795,FALSE,,"0.046*""""",//,1.606710958,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,43,/,42,TRUE,0.226882529,0.196893661,-2.76604518,0.336166137,0.663833863,FALSE,,"0.046*""""",//,1.486305516,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,43,/,42,TRUE,0.216509929,0.185633128,-2.61621474,0.264601071,0.735398929,FALSE,,"0.046*""""",//,1.486305516,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,44,/,43,TRUE,0.22563446,0.205546461,-2.651229204,0.332385625,0.667614375,FALSE,,"0.046*""""",//,1.572096721,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,44,/,43,TRUE,0.227258481,0.19667394,-2.780832328,0.275288436,0.724711564,FALSE,,"0.046*""""",//,1.572096721,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,45,/,44,TRUE,0.194252315,0.205674602,-2.265714393,0.215847147,0.784152853,FALSE,,"0.046*""""",//,1.745577303,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,45,/,44,TRUE,0.199474223,0.212328139,-2.475727775,0.123345853,0.876654147,FALSE,,"0.046*""""",//,1.745577303,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,46,/,45,TRUE,0.197011292,0.220387689,-2.133002268,0.29149874,0.70850126,FALSE,,"0.046*""""",//,1.921016436,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,46,/,45,TRUE,0.192407463,0.199970344,-2.015391579,0.1937452,0.8062548,FALSE,,"0.046*""""",//,1.921016436,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,47,/,46,TRUE,0.189386665,0.21974875,-1.128551116,0.179018546,0.820981454,FALSE,,"0.046*""""",//,2.345549023,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,47,/,46,TRUE,0.197338235,0.199266345,-1.855718657,0.132390754,0.867609246,FALSE,,"0.046*""""",//,2.345549023,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,48,/,47,TRUE,0.198190027,0.220301677,-1.235911851,0.037292541,0.962707459,FALSE,,"0.046*""""",//,2.365312712,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,48,/,47,TRUE,0.203244501,0.215717499,-2.039469828,0.080455081,0.919544919,FALSE,,"0.046*""""",//,2.365312712,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,49,/,48,TRUE,0.189891347,0.22488271,-2.11940223,0.206280987,0.793719013,FALSE,,"0.046*""""",//,2.444500816,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,49,/,48,TRUE,0.201266421,0.204870912,-2.27742017,0.09951457,0.90048543,FALSE,,"0.046*""""",//,2.444500816,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,50,/,49,TRUE,0.20459746,0.209425445,-2.295687572,0.181245937,0.818754063,FALSE,,"0.046*""""",//,2.358145081,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,50,/,49,TRUE,0.20721975,0.196084747,2.35619449,0.071679447,0.928320553,FALSE,,"0.046*""""",//,2.358145081,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,51,/,50,TRUE,0.20698976,0.20473875,-2.544299871,0.115514748,0.884485252,FALSE,,"0.046*""""",//,2.186815079,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,51,/,50,TRUE,0.217686215,0.193253168,-2.628910485,0.083223538,0.916776462,FALSE,,"0.046*""""",//,2.186815079,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,52,/,51,TRUE,0.230359814,0.204831169,-2.622993388,0.179826248,0.820173752,FALSE,,"0.046*""""",//,1.97532381,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,52,/,51,TRUE,0.225986176,0.181734013,-2.923874453,0.210767037,0.789232963,FALSE,,"0.046*""""",//,1.97532381,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,53,/,52,TRUE,0.234212997,0.184687749,-2.817286359,0.197323539,0.802676461,FALSE,,"0.046*""""",//,1.97532381,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,53,/,52,TRUE,0.225674413,0.186536276,-2.844373203,0.160853618,0.839146382,FALSE,,"0.046*""""",//,1.97532381,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,54,/,53,TRUE,0.23881742,0.186194684,-2.864702399,0.257470659,0.742529341,FALSE,,"0.046*""""",//,1.97532381,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,54,/,53,TRUE,0.211643951,0.18441991,-2.657803511,0.185912555,0.814087445,FALSE,,"0.046*""""",//,1.97532381,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,55,/,54,TRUE,0.227609335,0.213956882,-2.549109267,0.215744873,0.784255127,FALSE,,"0.046*""""",//,2.099939089,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,55,/,54,TRUE,0.212865207,0.207288772,-2.35619449,0.141231646,0.858768354,FALSE,,"0.046*""""",//,2.099939089,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,56,/,55,TRUE,0.228819928,0.17504732,-2.77642477,0.285675612,0.714324388,FALSE,,"0.046*""""",//,1.934189275,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,56,/,55,TRUE,0.21702042,0.184559286,-3.056703517,0.122776037,0.877223963,FALSE,,"0.046*""""",//,1.934189275,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,57,/,56,TRUE,0.238828362,0.186754554,-2.769600135,0.326682686,0.673317314,FALSE,,"0.046*""""",//,1.851464322,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,57,/,56,TRUE,0.229920165,0.175223048,2.922507744,0.273829193,0.726170807,FALSE,,"0.046*""""",//,1.851464322,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,58,/,57,TRUE,0.229235337,0.190390393,-2.584600379,0.341284046,0.658715954,FALSE,,"0.046*""""",//,1.769655369,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,58,/,57,TRUE,0.220986317,0.177711799,-2.961268646,0.190328441,0.809671559,FALSE,,"0.046*""""",//,1.769655369,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,59,/,58,TRUE,0.249672519,0.17125742,-2.84119431,0.326028608,0.673971392,FALSE,,"0.046*""""",//,1.564000031,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,59,/,58,TRUE,0.228313685,0.184949444,-2.669729821,0.20578372,0.79421628,FALSE,,"0.046*""""",//,1.564000031,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,60,/,59,TRUE,0.237581063,0.19141735,-2.76308331,0.359111729,0.640888271,FALSE,,"0.046*""""",//,1.769655369,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,60,/,59,TRUE,0.223204112,0.181989998,-2.992949846,0.240853076,0.759146924,FALSE,,"0.046*""""",//,1.769655369,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,61,/,60,TRUE,0.22989158,0.183282924,-2.663306154,0.202115919,0.797884081,FALSE,,"0.046*""""",//,1.851464322,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,61,/,60,TRUE,0.216276819,0.188152788,-2.515814922,0.195130634,0.804869366,FALSE,,"0.046*""""",//,1.851464322,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,62,/,61,TRUE,0.218395762,0.179240337,-2.959323207,0.304672318,0.695327682,FALSE,,"0.046*""""",//,1.894395984,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,62,/,61,TRUE,0.20036594,0.184655602,-2.710507626,0.099591806,0.900408194,FALSE,,"0.046*""""",//,1.894395984,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,63,/,62,TRUE,0.213571302,0.196830502,-2.517069767,0.1664489,0.8335511,FALSE,,"0.046*""""",//,1.940742165,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,63,/,62,TRUE,0.202479375,0.194481104,3.099586498,0.138748673,0.861251327,FALSE,,"0.046*""""",//,1.940742165,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,64,/,63,TRUE,0.244424974,0.182808381,-3.053360165,0.319265237,0.680734763,FALSE,,"0.046*""""",//,1.862858057,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,64,/,63,TRUE,0.23819237,0.183576466,2.990640021,0.250176479,0.749823521,FALSE,,"0.046*""""",//,1.862858057,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,65,/,64,TRUE,0.275726451,0.18309303,-3.086662322,0.241565122,0.758434878,FALSE,,"0.046*""""",//,1.711298956,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,65,/,64,TRUE,0.25229569,0.19695363,-3.045408365,0.312168144,0.687831856,FALSE,,"0.046*""""",//,1.711298956,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,1,66,/,65,TRUE,0.232179073,0.193613301,-2.744450406,0.301182373,0.698817627,FALSE,,"0.046*""""",//,1.65855362,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,1,66,/,65,TRUE,0.218625373,0.183515635,-2.819506134,0.289504533,0.710495467,FALSE,,"0.046*""""",//,1.65855362,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_10 to Track_10.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,2,2,/,1,TRUE,0.242414705,0.20584673,-2.409883852,0.253289597,0.746710403,FALSE,,"0.046*""""",//,1.656000033,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_11 to Track_11.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,2,2,/,1,TRUE,0.246675383,0.207240957,-2.518887433,0.325514347,0.674485653,FALSE,,"0.046*""""",//,1.656000033,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_11 to Track_11.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,2,3,/,2,TRUE,0.191779235,0.220174762,-1.928007494,0.131106521,0.868893479,FALSE,,"0.046*""""",//,2.026089871,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_11 to Track_11.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,2,3,/,2,TRUE,0.204156709,0.194010079,-2.534279482,0.209625139,0.790374861,FALSE,,"0.046*""""",//,2.026089871,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_11 to Track_11.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
2,1,1,1,2,4,/,3,TRUE,0.195586126,0.19991668,-2.420227799,0.177965478,0.822034522,FALSE,,"0.046*""""",//,2.301839311,"D:\combine0802\tsa\d3c1\ch1\10.-11\Path from Track_11 to Track_11.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv",////,2,1,2,1,2,4,/,3,TRUE,0.194635563,0.191152019,-2.267677121,0.317728352,0.682271648,FALSE,,"0.046*""""",//,2.301839311,"D:\combine0802\tsa\d3c1\ch2\10.-11\Path from Track_11 to Track_11.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-11_(+-1)_NewResult_0908XYnew.csv"
